Date,Location,Surface Water Temp (°C),Middle Water Temp (°C),Bottom Water Temp (°C),pH Level,Ammonia (mg/L),Nitrate-N/Nitrite-N  (mg/L),Phosphate (mg/L),Dissolved Oxygen (mg/L),SO2 Flux (t/d),CO2 Flux (t/d),Month,Month_sin,Month_cos
2019-01-24,Sampaloc Talisay,0.7,0.5203252032520325,0.2837837837837842,0.5389610389610389,0.1306306306306306,0.0423280423280423,0.0965909090909091,0.2379421221864951,0.0235747121920553,0.3577024800480429,1,0.4999999999999999,0.8660254037844387
2019-01-24,Leviste Laurel,0.6970588235294117,0.5528455284552847,0.2702702702702702,0.5681818181818183,0.0675675675675675,0.0440917107583774,0.0823863636363636,0.2893890675241157,0.0235747121920553,0.3577024800480429,1,0.4999999999999999,0.8660254037844387
2019-01-24,Buso Buso Laurel,0.7,0.5528455284552847,0.3378378378378377,0.5422077922077921,0.0945945945945945,0.0423280423280423,0.0880681818181818,0.20016077170418,0.0235747121920553,0.3577024800480429,1,0.4999999999999999,0.8660254037844387
2019-01-24,Bañaga Agoncillo,0.6970588235294117,0.5447154471544715,0.3378378378378377,0.5487012987012987,0.072072072072072,0.0423280423280423,0.0795454545454545,0.2218649517684887,0.0235747121920553,0.3577024800480429,1,0.4999999999999999,0.8660254037844387
2019-01-24,Subic Ilaya Agoncilo,0.6970588235294117,0.5284552845528456,0.3378378378378377,0.5551948051948048,0.0585585585585585,0.0352733686067019,0.0752840909090909,0.2966237942122187,0.0235747121920553,0.3577024800480429,1,0.4999999999999999,0.8660254037844387
2019-01-24,Tanauan,0.6852941176470588,0.5121951219512197,0.2837837837837842,0.5454545454545454,0.036036036036036,0.0423280423280423,0.1136363636363636,0.2130225080385852,0.0235747121920553,0.3577024800480429,1,0.4999999999999999,0.8660254037844387
2019-02-12,Quiling Talisay,0.6911764705882353,0.5447154471544715,0.3108108108108109,0.4090909090909091,0.009009009009009,0.0493827160493827,0.0923295454545454,0.1872990353697749,0.0235747121920553,0.3577024800480429,2,0.8660254037844386,0.5000000000000001
2019-02-12,Sampaloc Talisay,0.7029411764705882,0.5528455284552847,0.3513513513513517,0.4090909090909091,0.0045045045045045,0.0493827160493827,0.0752840909090909,0.1993569131832797,0.0235747121920553,0.3577024800480429,2,0.8660254037844386,0.5000000000000001
2019-02-12,San Isidro Talisay,0.6852941176470588,0.4959349593495938,0.2837837837837842,0.4642857142857139,0.0135135135135135,0.0476190476190476,0.0696022727272727,0.3086816720257234,0.0235747121920553,0.3577024800480429,2,0.8660254037844386,0.5000000000000001
2019-02-12,Leviste Laurel,0.7,0.5528455284552847,0.3378378378378377,0.4350649350649349,0.0135135135135135,0.0458553791887125,0.09375,0.2443729903536977,0.0235747121920553,0.3577024800480429,2,0.8660254037844386,0.5000000000000001
2019-02-12,Buso Buso Laurel,0.6970588235294117,0.5528455284552847,0.3108108108108109,0.4350649350649349,0.0315315315315315,0.0458553791887125,0.078125,0.3038585209003215,0.0235747121920553,0.3577024800480429,2,0.8660254037844386,0.5000000000000001
2019-02-12,Bañaga Agoncillo,0.7,0.5528455284552847,0.3378378378378377,0.4642857142857139,0.0045045045045045,0.0352733686067019,0.0539772727272727,0.2524115755627009,0.0235747121920553,0.3577024800480429,2,0.8660254037844386,0.5000000000000001
2019-02-12,Subic Ilaya Agoncilo,0.7058823529411764,0.5609756097560974,0.3648648648648649,0.4090909090909091,0.0045045045045045,0.0282186948853615,0.1065340909090908,0.2540192926045016,0.0235747121920553,0.3577024800480429,2,0.8660254037844386,0.5000000000000001
2019-02-12,Tanauan,0.7,0.5447154471544715,0.2837837837837842,0.4350649350649349,0.0045045045045045,0.054673721340388,0.0923295454545454,0.1173633440514469,0.0235747121920553,0.3577024800480429,2,0.8660254037844386,0.5000000000000001
2019-03-07,Quiling Talisay,0.7058823529411764,0.5528455284552847,0.3108108108108109,0.4902597402597402,0.1396396396396396,0.0388007054673721,0.1051136363636363,0.3729903536977491,0.0235747121920553,0.3577024800480429,3,1.0,6.123233995736766e-17
2019-03-07,Sampaloc Talisay,0.7235294117647059,0.5203252032520325,0.2837837837837842,0.4350649350649349,0.0585585585585585,0.037037037037037,0.0838068181818181,0.3223472668810289,0.0235747121920553,0.3577024800480429,3,1.0,6.123233995736766e-17
2019-03-07,San Isidro Talisay,0.7588235294117647,0.5691056910569106,0.3243243243243245,0.4902597402597402,0.054054054054054,0.037037037037037,0.0809659090909091,0.3392282958199356,0.0235747121920553,0.3577024800480429,3,1.0,6.123233995736766e-17
2019-03-07,Leviste Laurel,0.7235294117647059,0.5528455284552847,0.3783783783783785,0.4350649350649349,0.054054054054054,0.0405643738977072,0.1065340909090908,0.472668810289389,0.0235747121920553,0.3577024800480429,3,1.0,6.123233995736766e-17
2019-03-07,Buso Buso Laurel,0.7294117647058823,0.5447154471544715,0.3243243243243245,0.4350649350649349,0.0405405405405405,0.0405643738977072,0.0894886363636364,0.3102893890675241,0.0235747121920553,0.3577024800480429,3,1.0,6.123233995736766e-17
2019-03-07,Bañaga Agoncillo,0.7235294117647059,0.5772357723577237,0.3108108108108109,0.4350649350649349,0.108108108108108,0.019400352733686,0.109375,0.1720257234726688,0.0235747121920553,0.3577024800480429,3,1.0,6.123233995736766e-17
2019-03-07,Subic Ilaya Agoncilo,0.7294117647058823,0.5853658536585369,0.3513513513513517,0.4642857142857139,0.0675675675675675,0.019400352733686,0.0653409090909091,0.4059485530546624,0.0235747121920553,0.3577024800480429,3,1.0,6.123233995736766e-17
2019-03-07,Mataas na Kahoy,0.7058823529411764,0.5203252032520325,0.2837837837837842,0.5162337662337664,0.0315315315315315,0.0264550264550264,0.0809659090909091,0.495176848874598,0.0235747121920553,0.3577024800480429,3,1.0,6.123233995736766e-17
2019-03-07,Tanauan,0.7029411764705882,0.5121951219512197,0.2702702702702702,0.4642857142857139,0.0225225225225225,0.0388007054673721,0.0724431818181818,0.4131832797427652,0.0235747121920553,0.3577024800480429,3,1.0,6.123233995736766e-17
2019-04-10,Quiling Talisay,0.75,0.634146341463415,0.4054054054054052,0.4642857142857139,0.0495495495495495,0.0405643738977072,0.1008522727272727,0.3585209003215434,0.0235747121920553,0.3577024800480429,4,0.8660254037844387,-0.4999999999999998
2019-04-10,Sampaloc Talisay,0.788235294117647,0.5853658536585369,0.3513513513513517,0.4902597402597402,0.0405405405405405,0.0423280423280423,0.140625,0.4316720257234727,0.0235747121920553,0.3577024800480429,4,0.8660254037844387,-0.4999999999999998
2019-04-10,San Isidro Talisay,0.7705882352941176,0.5528455284552847,0.3108108108108109,0.4642857142857139,0.045045045045045,0.0423280423280423,0.109375,0.4260450160771704,0.0235747121920553,0.3577024800480429,4,0.8660254037844387,-0.4999999999999998
